word,freq
"('the', 'Bank')",7
,
"('Bank', 'of')",8
,
"('of', 'America')",8
,
"('America', 'building')",5
,
"('building', 'on')",4
,
"('on', 'the')",235
,
"('the', 'corner')",20
,
"('corner', '')",10
,
"('', 'put')",2
,
"('put', 'the')",4
,
"('the', 'Starbucks')",10
,
"('Starbucks', 'to')",2
,
"('to', 'your')",6
,
"('your', 'back')",1
,
"('back', 'and')",21
,
"('and', 'enjoy')",29
,
"('enjoy', 'a')",17
,
"('a', 'coffee')",118
,
"('coffee', 'by')",4
,
"('by', 'Sam')",1
,
"('Sam', '')",2
,
"('', 'Make')",3
,
"('Make', 'sure')",3
,
"('sure', 'to')",13
,
"('to', 'provide')",4
,
"('provide', 'an')",1
,
"('an', 'email')",1
,
"('email', 'address')",1
,
"('address', 'and')",1
,
"('and', 'earn')",1
,
"('earn', 'your')",1
,
"('your', 'stars')",1
,
"('stars', 'for')",19
,
"('for', 'that')",29
,
"('that', 'future')",1
,
"('future', 'cup')",1
,
"('cup', '')",37
,
"('', 'I')",2231
,
"('I', 'guarantee')",1
,
"('guarantee', 'you')",1
,
"('you', 'will')",14
,
"('will', 'be')",50
,
"('be', 'back')",80
,
"('back', '')",124
,
"('', '')",9435
,
"('Great', 'little')",9
,
"('little', 'spot')",11
,
"('spot', 'to')",31
,
"('to', 'get')",147
,
"('get', 'good')",3
,
"('good', 'coffee')",86
,
"('coffee', 'at')",16
,
"('at', 'low')",1
,
"('low', 'price')",1
,
"('price', '')",13
,
"('', 'nice')",17
,
"('nice', 'selection')",5
,
"('selection', 'of')",50
,
"('of', 'coffee')",146
,
"('coffee', 'and')",202
,
"('and', 'tea')",9
,
"('tea', '')",60
,
"('', '')",9435
,
"('', '')",9435
,
"('The', 'reviews')",2
,
"('reviews', 'have')",2
,
"('have', 'been')",60
,
"('been', 'right')",1
,
"('right', '')",21
,
"('', 'It')",581
,
"('It', 'is')",52
,
"('is', 'so')",47
,
"('so', 'hidden')",2
,
"('hidden', 'but')",1
,
"('but', 'such')",1
,
"('such', 'a')",31
,
"('a', 'good')",109
,
"('good', 'latte')",7
,
"('latte', 'the')",2
,
"('the', 'Summermoon')",9
,
"('Summermoon', '')",15
,
"('', '')",9435
,
"('', 'Definitely')",56
,
"('Definitely', 'worth')",7
,
"('worth', 'it')",22
,
"('it', '')",287
,
"('', '')",9435
,
"('', 'it')",277
,
"('it', 'is')",111
,
"('is', 'hidden')",1
,
"('hidden', 'though')",1
,
"('though', 'past')",1
,
"('past', 'security')",1
,
"('security', '')",1
,
"('', 'you')",97
,
"('you', 'can')",134
,
"('can', 'just')",3
,
"('just', 'walk')",2
,
"('walk', 'past')",2
,
"('past', '')",3
,
"('', '')",9435
,
"('', 'behind')",1
,
"('behind', 'the')",20
,
"('the', 'elevator')",1
,
"('elevator', '')",1
,
"('', 'Very')",44
,
"('Very', 'friendly')",9
,
"('friendly', 'server')",1
,
"('server', '')",1
,
"('', '')",9435
,
"('Friendly', 'people')",1
,
"('people', '')",45
,
"('', 'delicious')",12
,
"('delicious', 'coffee')",11
,
"('coffee', 'in')",47
,
"('in', 'a')",161
,
"('a', 'hole')",1
,
"('hole', 'in')",2
,
"('in', 'the')",432
,
"('the', 'wall')",10
,
"('wall', 'inside')",1
,
"('inside', 'BofA')",1
,
"('BofA', 'building')",2
,
"('building', '')",13
,
"('', 'The')",1206
,
"('The', 'moon')",4
,
"('moon', 'milk')",43
,
"('milk', 'was')",7
,
"('was', 'a')",124
,
"('a', 'bit')",108
,
"('bit', 'over')",2
,
"('over', 'the')",29
,
"('the', 'top')",12
,
"('top', 'for')",1
,
"('for', 'me')",75
,
"('me', 'but')",5
,
"('but', 'I')",195
,
"('I', 'can')",124
,
"('can', 'see')",8
,
"('see', 'that')",9
,
"('that', 'a')",10
,
"('a', 'touch')",4
,
"('touch', 'of')",4
,
"('of', 'it')",16
,
"('it', 'can')",12
,
"('can', 'be')",50
,
"('be', 'a')",71
,
"('a', 'nice')",71
,
"('nice', 'treat')",1
,
"('treat', '')",15
,
"('', 'That')",54
,
"('That', 'said')",7
,
"('said', 'the')",4
,
"('the', 'local')",5
,
"('local', 'Roaster')",1
,
"('Roaster', '')",1
,
"('', 'Summer')",4
,
"('Summer', 'Moon')",23
,
"('Moon', '')",17
,
"('', 'makes')",8
,
"('makes', 'an')",1
,
"('an', 'excellent')",12
,
"('excellent', '')",26
,
"('', 'well')",14
,
"('well', 'balanced')",3
,
"('balanced', 'medium')",1
,
"('medium', 'roast')",5
,
"('roast', 'that')",2
,
"('that', 'is')",38
,
"('is', 'now')",6
,
"('now', 'in')",2
,
"('in', 'my')",68
,
"('my', 'suitcase')",1
,
"('suitcase', '')",1
,
"('', 'Looking')",5
,
"('Looking', 'forward')",3
,
"('forward', 'to')",11
,
"('to', 'the')",184
,
"('the', 'morning')",20
,
"('morning', '')",34
,
"('', 'Thanks')",14
,
"('Thanks', 'and')",1
,
"('and', 'see')",5
,
"('see', 'you')",3
,
"('you', 'next')",1
,
"('next', 'time')",34
,
"('time', '')",100
,
"('', '')",9435
,
"('Brian', 's')",10
,
"('s', 'is')",5
,
"('is', 'in')",18
,
"('in', 'the')",432
,
"('the', 'Bank')",7
,
"('Bank', 'of')",8
,
"('of', 'America')",8
,
"('America', 'building')",5
,
"('building', '')",13
,
"('', 'past')",1
,
"('past', 'the')",6
,
"('the', 'elevators')",5
,
"('elevators', 'and')",2
,
"('and', 'on')",5
,
"('on', 'your')",10
,
"('your', 'left')",1
,
"('left', '')",10
,
"('', 'I')",2231
,
"('I', 'm')",410
,
"('m', 'a')",43
,
"('a', 'tea')",3
,
"('tea', 'drinker')",1
,
"('drinker', 'and')",1
,
"('and', 'they')",135
,
"('they', 'serve')",13
,
"('serve', 'Mighty')",1
,
"('Mighty', 'Leaf')",2
,
"('Leaf', 'tea')",1
,
"('tea', '')",60
,
"('', 'which')",177
,
"('which', 'is')",85
,
"('is', 'my')",48
,
"('my', 'favorite')",87
,
"('favorite', 'brand')",1
,
"('brand', '')",2
,
"('', 'They')",485
,
"('They', 'were')",17
,
"('were', 'so')",16
,
"('so', 'super')",1
,
"('super', 'friendly')",40
,
"('friendly', 'here')",1
,
"('here', 'that')",5
,
"('that', 'I')",138
,
"('I', 'recommend')",17
,
"('recommend', 'visiting')",1
,
"('visiting', 'them')",1
,
"('them', 'based')",1
,
"('based', 'solely')",3
,
"('solely', 'on')",4
,
"('on', 'that')",5
,
"('that', '')",69
,
"('', '')",9435
,
"('check', 'in')",423
,
"('in', 'Great')",23
,
"('Great', 'little')",9
,
"('little', 'coffee')",24
,
"('coffee', 'shop')",328
,
"('shop', 'tucked')",4
,
"('tucked', 'in')",3
,
"('in', 'back')",3
,
"('back', 'corner')",2
,
"('corner', 'of')",15
,
"('of', 'Bank')",1
,
"('Bank', 'of')",8
,
"('of', 'America')",8
,
"('America', 'Center')",2
,
"('Center', '')",5
,
"('', 'Well')",14
,
"('Well', 'worth')",3
,
"('worth', 'the')",25
,
"('the', 'hunt')",3
,
"('hunt', '')",2
,
"('', '')",9435
,
"('', 'just')",53
,
"('just', 'don')",5
,
"('don', 't')",225
,
"('t', 'show')",2
,
"('show', 'up')",1
,
"('up', 'around')",2
,
"('around', '')",37
,
"('', 'am')",41
,
"('am', 'as')",1
,
"('as', 'they')",9
,
"('they', 'typically')",1
,
"('typically', 'open')",1
,
"('open', 'later')",5
,
"('later', '')",7
,
"('just', 'go')",4
,
"('go', '')",53
,
"('', 'get')",15
,
"('get', 'the')",36
,
"('the', 'summermoon')",6
,
"('summermoon', '')",4
,
"('', 'still')",4
,
"('still', 'thinking')",1
,
"('thinking', 'about')",5
,
"('about', 'that')",11
,
"('that', 'latte')",2
,
"('latte', '')",138
,
"('', 'a')",117
,
"('a', 'little')",151
,
"('little', 'hard')",4
,
"('hard', 'to')",44
,
"('to', 'find')",70
,
"('find', 'at')",3
,
"('at', 'first')",2
,
"('first', 'but')",1
,
"('but', 'just')",5
,
"('just', 'go')",4
,
"('go', 'past')",1
,
"('past', 'the')",6
,
"('the', 'elevators')",5
,
"('elevators', '')",2
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('Nice', 'guy')",1
,
"('guy', '')",6
,
"('', '')",9435
,
"('', 'If')",163
,
"('If', 'you')",111
,
"('you', 'are')",51
,
"('are', 'looking')",7
,
"('looking', 'for')",64
,
"('for', 'summermoon')",1
,
"('summermoon', 's')",1
,
"('s', 'moon')",1
,
"('moon', 'milk')",43
,
"('milk', '')",81
,
"('', 'then')",22
,
"('then', 'this')",5
,
"('this', 'is')",88
,
"('is', 'the')",137
,
"('the', 'place')",75
,
"('place', 'to')",218
,
"('to', 'go')",117
,
"('go', 'downtown')",2
,
"('downtown', '')",22
,
"('', '')",9435
,
"('Yes', '')",18
,
"('', 'yes')",4
,
"('yes', '')",8
,
"('', 'yes')",4
,
"('yes', '')",8
,
"('', 'The')",1206
,
"('The', 'Wintermoon')",2
,
"('Wintermoon', '')",4
,
"('', 'iced')",11
,
"('iced', 'summermoon')",1
,
"('summermoon', '')",4
,
"('', 'is')",60
,
"('is', 'the')",137
,
"('the', 'best')",193
,
"('best', 'latte')",7
,
"('latte', 'I')",12
,
"('I', 've')",317
,
"('ve', 'ever')",56
,
"('ever', 'had')",59
,
"('had', '')",71
,
"('', 'I')",2231
,
"('I', 'can')",124
,
"('can', 't')",90
,
"('t', 'even')",28
,
"('even', '')",6
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'loved')",33
,
"('loved', 'it')",8
,
"('it', 'so')",6
,
"('so', 'much')",25
,
"('much', 'that')",3
,
"('that', 'I')",138
,
"('I', 'seriously')",3
,
"('seriously', 'considered')",1
,
"('considered', 'doubling')",1
,
"('doubling', 'back')",1
,
"('back', 'and')",21
,
"('and', 'getting')",6
,
"('getting', 'another')",1
,
"('another', 'one')",5
,
"('one', 'in')",7
,
"('in', 'the')",432
,
"('the', 'same')",50
,
"('same', 'cup')",1
,
"('cup', 'after')",1
,
"('after', 'I')",8
,
"('I', 'finished')",6
,
"('finished', 'it')",4
,
"('it', '')",287
,
"('', 'refill')",1
,
"('refill', 'style')",1
,
"('style', '')",11
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 've')",317
,
"('ve', 'never')",38
,
"('never', 'felt')",2
,
"('felt', 'that')",2
,
"('that', 'way')",3
,
"('way', 'about')",1
,
"('about', 'a')",8
,
"('a', 'coffee')",118
,
"('coffee', 'beverage')",3
,
"('beverage', 'before')",2
,
"('before', '')",28
,
"('', 'I')",2231
,
"('I', 'like')",82
,
"('like', 'that')",15
,
"('that', 'it')",48
,
"('it', 's')",342
,
"('s', 'not')",60
,
"('not', 'like')",9
,
"('like', 'a')",66
,
"('a', 'big')",35
,
"('big', 'chain')",2
,
"('chain', 'and')",1
,
"('and', 'it')",189
,
"('it', 's')",342
,
"('s', 'in')",14
,
"('in', 'a')",161
,
"('a', 'very')",39
,
"('very', 'corporate')",2
,
"('corporate', 'feeling')",1
,
"('feeling', 'building')",1
,
"('building', '')",13
,
"('', 'It')",581
,
"('It', 's')",289
,
"('s', 'kind')",5
,
"('kind', 'of')",79
,
"('of', 'like')",8
,
"('like', 'a')",66
,
"('a', 'small')",78
,
"('small', 'act')",1
,
"('act', 'of')",1
,
"('of', 'resistance')",1
,
"('resistance', 'to')",1
,
"('to', 'shop')",3
,
"('shop', 'local')",2
,
"('local', 'while')",1
,
"('while', 'surrounded')",1
,
"('surrounded', 'by')",5
,
"('by', 'such')",1
,
"('such', 'huge')",1
,
"('huge', 'businesses')",1
,
"('businesses', '')",7
,
"('', 'Anyway')",7
,
"('Anyway', '')",7
,
"('', 'if')",50
,
"('if', 'I')",50
,
"('I', 'm')",410
,
"('m', 'downtown')",1
,
"('downtown', '')",22
,
"('', 'this')",94
,
"('this', 'is')",88
,
"('is', 'the')",137
,
"('the', 'place')",75
,
"('place', 'I')",15
,
"('I', 'd')",95
,
"('d', 'want')",1
,
"('want', 'to')",87
,
"('to', 'go')",117
,
"('go', '')",53
,
"('', 'Despite')",4
,
"('Despite', 'being')",1
,
"('being', 'a')",13
,
"('a', 'gold')",1
,
"('gold', 'status')",1
,
"('status', 'Starbucks')",1
,
"('Starbucks', 'cardholder')",1
,
"('cardholder', 'addict')",1
,
"('addict', '')",1
,
"('', '')",9435
,
"('', 'Friendly')",22
,
"('Friendly', 'but')",1
,
"('but', 'not')",53
,
"('not', 'in')",7
,
"('in', 'that')",12
,
"('that', 'overwhelmingly')",1
,
"('overwhelmingly', 'perky')",1
,
"('perky', 'way')",1
,
"('way', '')",24
,
"('', 'which')",177
,
"('which', '')",4
,
"('', 'let')",10
,
"('let', 's')",20
,
"('s', 'be')",1
,
"('be', 'real')",1
,
"('real', '')",4
,
"('', 'too')",15
,
"('too', 'much')",24
,
"('much', 'perk')",1
,
"('perk', 'is')",1
,
"('is', 'tricky')",4
,
"('tricky', 'when')",1
,
"('when', 'I')",102
,
"('I', 've')",317
,
"('ve', 'had')",69
,
"('had', 'too')",2
,
"('too', 'little')",1
,
"('little', 'coffee')",24
,
"('coffee', 'on')",8
,
"('on', 'a')",115
,
"('a', 'Monday')",7
,
"('Monday', '')",2
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'd')",95
,
"('d', 'definitely')",7
,
"('definitely', 'come')",16
,
"('come', 'back')",52
,
"('back', 'and')",21
,
"('and', 'recommend')",3
,
"('recommend', 'to')",3
,
"('to', 'friends')",1
,
"('friends', '')",34
,
"('', 'I')",2231
,
"('I', 'know')",49
,
"('know', 'one')",1
,
"('one', 'in')",7
,
"('in', 'particular')",4
,
"('particular', 'who')",1
,
"('who', 'd')",1
,
"('d', 'love')",2
,
"('love', 'a')",7
,
"('a', '')",57
,
"('', 'Cold')",3
,
"('Cold', 'slap')",1
,
"('slap', 'in')",1
,
"('in', 'the')",432
,
"('the', 'face')",1
,
"('face', '')",8
,
"('', '')",9435
,
"('', 'It')",581
,
"('It', 's')",289
,
"('s', 'a')",142
,
"('a', 'drink')",13
,
"('drink', '')",46
,
"('', 'and')",960
,
"('and', 'definitely')",8
,
"('definitely', 'ask')",1
,
"('ask', 'about')",3
,
"('about', 'it')",27
,
"('it', 'when')",7
,
"('when', 'you')",32
,
"('you', 're')",146
,
"('re', 'there')",3
,
"('there', '')",87
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('Not', 'what')",1
,
"('what', 'you')",25
,
"('you', 'expect')",6
,
"('expect', 'to')",3
,
"('to', 'find')",70
,
"('find', 'when')",1
,
"('when', 'you')",32
,
"('you', 'walk')",12
,
"('walk', 'into')",5
,
"('into', 'the')",29
,
"('the', 'Bank')",7
,
"('Bank', 'of')",8
,
"('of', 'America')",8
,
"('America', 'building')",5
,
"('building', '')",13
,
"('', '')",9435
,
"('', 'worth')",3
,
"('worth', 'the')",25
,
"('the', 'strange')",1
,
"('strange', 'walk')",1
,
"('walk', 'past')",2
,
"('past', 'the')",6
,
"('the', 'elevators')",5
,
"('elevators', 'though')",1
,
"('though', 'to')",1
,
"('to', 'find')",70
,
"('find', 'great')",2
,
"('great', 'coffee')",66
,
"('coffee', 'and')",202
,
"('and', 'super')",10
,
"('super', 'friendly')",40
,
"('friendly', 'service')",13
,
"('service', '')",77
,
"('', 'Both')",33
,
"('Both', 'the')",3
,
"('the', 'hot')",6
,
"('hot', 'and')",4
,
"('and', 'iced')",7
,
"('iced', 'coffees')",3
,
"('coffees', 'are')",1
,
"('are', 'great')",17
,
"('great', '')",120
,
"('', '')",9435
,
"('Had', 'the')",5
,
"('the', 'best')",193
,
"('best', 'latte')",7
,
"('latte', 'of')",2
,
"('of', 'my')",69
,
"('my', 'life')",16
,
"('life', '')",17
,
"('', 'That')",54
,
"('That', 'Summermoon')",1
,
"('Summermoon', 'is')",8
,
"('is', 'amazing')",30
,
"('amazing', '')",81
,
"('', 'I')",2231
,
"('I', 'typically')",8
,
"('typically', 'like')",1
,
"('like', 'coffee')",6
,
"('coffee', 'and')",202
,
"('and', 'enjoy')",29
,
"('enjoy', 'a')",17
,
"('a', 'good')",109
,
"('good', 'latte')",7
,
"('latte', '')",138
,
"('', 'but')",644
,
"('but', 'I')",195
,
"('I', 'LOVED')",1
,
"('LOVED', 'this')",1
,
"('this', 'drink')",3
,
"('drink', '')",46
,
"('', '')",9435
,
"('Just', 'a')",8
,
"('a', 'small')",78
,
"('small', 'takeaway')",1
,
"('takeaway', 'coffee')",1
,
"('coffee', 'bar')",17
,
"('bar', '')",22
,
"('', 'but')",644
,
"('but', 'the')",98
,
"('the', 'wood')",8
,
"('wood', 'fire')",8
,
"('fire', 'roast')",2
,
"('roast', 'they')",1
,
"('they', 'use')",12
,
"('use', 'is')",1
,
"('is', 'fantastically')",1
,
"('fantastically', 'smooth')",1
,
"('smooth', '')",29
,
"('', 'Standard')",2
,
"('Standard', 'preparations')",1
,
"('preparations', '')",1
,
"('', 'drip')",5
,
"('drip', '')",8
,
"('', 'espresso')",20
,
"('espresso', '')",75
,
"('', '')",9435
,
"('', 'The')",1206
,
"('The', 'barista')",15
,
"('barista', 'was')",18
,
"('was', 'friendly')",13
,
"('friendly', 'and')",105
,
"('and', 'knowledgeable')",9
,
"('knowledgeable', '')",6
,
"('', 'Americano')",3
,
"('Americano', 'was')",4
,
"('was', 'delicious')",51
,
"('delicious', '')",130
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'd')",95
,
"('d', 'go')",3
,
"('go', 'back')",28
,
"('back', 'any')",2
,
"('any', 'time')",9
,
"('time', '')",100
,
"('', 'but')",644
,
"('but', 'not')",53
,
"('not', 'for')",7
,
"('for', 'the')",160
,
"('the', 'ambiance')",11
,
"('ambiance', '')",17
,
"('', '')",9435
,
"('check', 'in')",423
,
"('in', 'Located')",2
,
"('Located', 'in')",8
,
"('in', 'the')",432
,
"('the', 'Bank')",7
,
"('Bank', 'of')",8
,
"('of', 'America')",8
,
"('America', 'in')",1
,
"('in', 'Dowtown')",1
,
"('Dowtown', 'Austin')",1
,
"('Austin', '')",277
,
"('', 'in')",34
,
"('in', 'the')",432
,
"('the', 'back')",49
,
"('back', 'if')",4
,
"('if', 'the')",11
,
"('the', 'lobby')",2
,
"('lobby', '')",1
,
"('', '')",9435
,
"('', 'Brian')",7
,
"('Brian', 'not')",1
,
"('not', 'only')",13
,
"('only', 'owns')",1
,
"('owns', 'the')",1
,
"('the', 'place')",75
,
"('place', '')",261
,
"('', 'he')",15
,
"('he', 'is')",6
,
"('is', 'there')",6
,
"('there', 'making')",2
,
"('making', 'and')",1
,
"('and', 'serving')",1
,
"('serving', 'your')",1
,
"('your', 'drinks')",5
,
"('drinks', '')",83
,
"('', '')",9435
,
"('', 'Brian')",7
,
"('Brian', 'is')",7
,
"('is', 'really')",47
,
"('really', 'nice')",20
,
"('nice', 'and')",59
,
"('and', 'even')",27
,
"('even', 'had')",4
,
"('had', 'suggestions')",1
,
"('suggestions', 'where')",1
,
"('where', 'to')",2
,
"('to', 'eat')",16
,
"('eat', '')",7
,
"('', '')",9435
,
"('', 'There')",218
,
"('There', 'is')",59
,
"('is', 'something')",7
,
"('something', 'familiar')",1
,
"('familiar', 'about')",1
,
"('about', 'chains')",1
,
"('chains', '')",3
,
"('', 'that')",39
,
"('that', 'no')",3
,
"('no', 'matter')",8
,
"('matter', 'where')",1
,
"('where', 'you')",16
,
"('you', 'are')",51
,
"('are', '')",25
,
"('', 'you')",97
,
"('you', 'know')",24
,
"('know', 'what')",32
,
"('what', 'us')",1
,
"('us', 'in')",2
,
"('in', 'the')",432
,
"('the', 'menu')",36
,
"('menu', '')",45
,
"('', '')",9435
,
"('', 'But')",135
,
"('But', 'I')",23
,
"('I', 'd')",95
,
"('d', 'rather')",4
,
"('rather', 'patronize')",1
,
"('patronize', 'small')",1
,
"('small', 'independent')",1
,
"('independent', 'coffee')",1
,
"('coffee', 'shops')",110
,
"('shops', 'like')",2
,
"('like', 'this')",37
,
"('this', 'in')",4
,
"('in', 'trips')",1
,
"('trips', '')",1
,
"('', 'or')",86
,
"('or', 'even')",4
,
"('even', 'in')",2
,
"('in', 'my')",68
,
"('my', 'hometown')",2
,
"('hometown', '')",1
,
"('', 'because')",25
,
"('because', 'it')",49
,
"('it', 'is')",111
,
"('is', 'a')",243
,
"('a', 'chance')",6
,
"('chance', 'to')",8
,
"('to', 'meet')",13
,
"('meet', 'local')",1
,
"('local', 'people')",1
,
"('people', 'and')",12
,
"('and', 'give')",6
,
"('give', 'back')",1
,
"('back', 'to')",42
,
"('to', 'the')",184
,
"('the', 'community')",2
,
"('community', '')",4
,
"('', '')",9435
,
"('', 'If')",163
,
"('If', 'I')",36
,
"('I', 'am')",118
,
"('am', 'ever')",1
,
"('ever', 'back')",3
,
"('back', 'in')",9
,
"('in', 'Austin')",239
,
"('Austin', '')",277
,
"('', 'for')",123
,
"('for', 'whatever')",2
,
"('whatever', 'reason')",1
,
"('reason', '')",5
,
"('', 'I')",2231
,
"('I', 'will')",79
