word,prob
"('a', 'previous')",0.000864304
"('previous', 'reviewer')",0.5
"('found', 'the')",0.127659574
"('by', 'how')",0.028571429
"('husband', 's')",0.103448276
"('when', 'he')",0.011764706
"('too', 'strong')",0.036363636
"('that', 'says')",0.002805049
"('others', 'have')",0.133333333
"('happen', 'to')",1.166666667
"('glad', 'to')",0.227272727
"('When', 'the')",0.011764706
"('they', 'usually')",0.003947368
"('usually', 'have')",0.096774194
"('fairly', 'good')",0.153846154
"('the', 'ground')",0.000806885
"('case', 'that')",0.230769231
"('me', 'what')",0.011111111
"('what', 's')",0.048192771
"('re', 'selling')",0.014084507
"('the', 'slice')",0.000806885
"('a', 'box')",0.001296456
"('box', 'of')",1
"('never', 'know')",0.060240964
"('this', 'Epoch')",0.002583979
"('table', 'to')",0.105263158
"('pretty', 'spacious')",0.014492754
"('sit', 'in')",0.12
"('iced', 'americano')",0.026785714
"('americano', 'and')",0.32
"('know', 'a')",0.027027027
"('lot', 'about')",0.018691589
"('had', 'its')",0.005540166
"('its', 'own')",0.074626866
"('from', 'coffee')",0.013333333
"('be', 'prepared')",0.021406728
"('to', 'rave')",0.001092896
"('will', 'probably')",0.058441558
"('wants', 'to')",1.666666667
"('of', 'chicken')",0.00148258
"('is', 'ample')",0.005231689
"('is', 'done')",0.005231689
"('will', 'call')",0.012987013
"('items', 'are')",0.105263158
"('are', 'ready')",0.003976143
"('longer', 'than')",0.222222222
"('than', 'others')",0.017241379
"('and', 'fluffy')",0.001379786
"('it', 'but')",0.003858025
"('bland', 'and')",0.4
"('have', 'used')",0.005484461
"('on', 'and')",0.013133208
"('it', 'made')",0.006944444
"('items', 'I')",0.105263158
"('pop', 'tart')",0.473684211
"('is', 'ideal')",0.002989537
"('for', 'ordering')",0.002314815
"('share', 'with')",0.4
"('is', 'limited')",0.007473842
"('prepared', 'to')",0.666666667
"('Store', 'front')",0.111111111
"('front', 'facing')",0.055555556
"('I', 'stepped')",0.000762486
"('stepped', 'in')",0.666666667
"('really', 'wasn')",0.007692308
"('t', 'anything')",0.006276151
"('go', 'order')",0.00990099
"('pick', 'your')",0.176470588
"('order', 'on')",0.045977011
"('ll', 'call')",0.01980198
"('well', 'which')",0.02
"('expect', 'for')",0.136363636
"('super', 'cheap')",0.018018018
"('no', 'wifi')",0.133858268
"('that', 'before')",0.002805049
"('cooler', 'than')",1
"('the', 'beer')",0.000806885
"('beer', 'taps')",0.037735849
"('They', 'offered')",0.002631579
"('one', 'word')",0.016949153
"('probably', 'won')",0.12244898
"('far', 'more')",0.05
"('Tea', 'Haus')",0.018518519
"('thought', 'that')",0.075
"('fun', 'with')",0.071428571
"('great', 'stuff')",0.00621118
"('And', 'then')",0.001724733
"('of', 'weeks')",0.00148258
"('the', 'cool')",0.001344809
"('open', 'space')",0.069444444
"('ample', 'seating')",1
"('employees', 'and')",0.142857143
"('fast', 'service')",0.066666667
"('t', 'available')",0.0041841
"('of', 'students')",0.002965159
"('out', 'here')",0.031690141
"('get', 'pretty')",0.016528926
"('pretty', 'loud')",0.014492754
"('there', 'will')",0.00802139
"('know', 'her')",0.018018018
"('not', 'hit')",0.004651163
"('table', 'in')",0.105263158
"('not', 'appropriate')",0.004651163
"('for', 'children')",0.002314815
"('very', 'much')",0.016722408
"('like', 'Austin')",0.006269592
"('and', 'hip')",0.00103484
"('are', 'reasonable')",0.007952286
"('reasonable', 'and')",0.25
"('have', 'real')",0.003656307
"('the', 'cleanliness')",0.000537924
"('I', 'watch')",0.000762486
"('some', 'type')",0.017167382
"('probably', 'the')",0.12244898
"('in', 'Ok')",0.001507159
"('pretty', 'but')",0.014492754
"('still', 'sitting')",0.040540541
"('great', 'but')",0.010351967
"('not', 'quite')",0.011627907
"('like', 'Genuine')",0.006269592
"('in', 'no')",0.002260739
"('wifi', 'to')",0.025974026
"('but', 'again')",0.004731861
"('the', 'Nutella')",0.002151694
"('the', 'plate')",0.000537924
"('just', 'pure')",0.007042254
"('even', 'taste')",0.015873016
"('appears', 'to')",1.5
"('charge', 'for')",0.285714286
"('another', 'place')",0.046511628
"('why', 'the')",0.068965517
"('the', 'reviews')",0.001882733
"('are', 'much')",0.003976143
"('better', 'places')",0.029850746
"('receipt', 'and')",2
"('i', 'finally')",0.000762486
"('order', 'which')",0.022988506
"('the', 'pictures')",0.000537924
"('to', 'help')",0.003825137
"('help', 'you')",0.3
"('usually', 'drink')",0.096774194
"('downside', 'is')",1
"('from', 'Sarah')",0.01
"('your', 'average')",0.030120482
"('Cute', 'and')",0.030769231
"('and', 'classy')",0.000689893
"('sign', 'of')",0.181818182
"('No', 'wifi')",0.047244094
"('order', 'by')",0.022988506
"('using', 'an')",0.153846154
"('you', 'upon')",0.002805049
"('order', 'being')",0.022988506
"('was', 'empty')",0.004188482
"('no', 'option')",0.015748031
"('make', 'drinks')",0.01980198
"('less', 'ice')",0.111111111
"('thick', 'and')",0.4
"('well', 'seasoned')",0.013333333
"('super', 'cute')",0.108108108
"('t', 'enjoy')",0.014644351
"('taste', 'to')",0.044776119
"('tag', 'of')",1
"('tiny', 'cup')",0.08
"('milk', 'tea')",0.114583333
"('the', 'snack')",0.000537924
"('still', 'pretty')",0.040540541
"('to', 'socialize')",0.001092896
"('Matcha', 'latte')",0.230769231
"('store', 'has')",0.111111111
"('but', 'honestly')",0.004731861
"('coffee', 'it')",0.001430615
"('as', 'other')",0.00872093
"('why', 'there')",0.068965517
"('but', 'probably')",0.007886435
"('Probably', 'would')",0.040816327
"('most', 'expensive')",0.042857143
"('allows', 'you')",2
"('look', 'up')",0.136363636
"('staring', 'at')",2
"('at', 'you')",0.007092199
"('to', 'many')",0.002185792
"('not', 'cheap')",0.004651163
"('not', 'yet')",0.006976744
"('to', 'par')",0.001092896
"('would', 'probably')",0.019354839
"('here', 'just')",0.010204082
"('people', 'watch')",0.051094891
"('a', 'library')",0.000864304
"('library', 'of')",0.666666667
"('be', 'made')",0.01529052
"('really', 'didn')",0.011538462
"('no', 'place')",0.047244094
"('like', 'so')",0.009404389
"('happened', 'to')",1.2
"('week', 'and')",0.103448276
"('for', 'several')",0.002314815
"('several', 'hours')",0.095238095
"('the', 'peace')",0.000537924
"('drink', 'and')",0.08490566
"('and', 'pop')",0.000689893
"('which', 'as')",0.015384615
"('I', 'totally')",0.001143729
"('are', 'mostly')",0.003976143
"('they', 'need')",0.003947368
"('baristas', 'make')",0.025316456
"('foam', 'art')",0.142857143
"('have', 'only')",0.010968921
"('only', 'seen')",0.013986014
"('here', 'was')",0.017857143
"('and', 'time')",0.00103484
"('time', 'again')",0.009389671
"('atmosphere', 'here')",0.014814815
"('I', 'frequent')",0.000762486
"('frequent', 'coffee')",0.285714286
"('and', 'worth')",0.001724733
"('the', 'details')",0.001075847
"('It', 'just')",0.00154321
"('in', 'Check')",0.001507159
"('new', 'place')",0.029126214
"('seating', 'arrangements')",0.012658228
"('atmosphere', 'are')",0.014814815
"('t', 'plan')",0.006276151
"('get', 'beer')",0.008264463
"('enjoying', 'some')",0.222222222
"('while', 'playing')",0.025641026
"('is', 'plentiful')",0.002242152
"('too', 'big')",0.024242424
"('free', 'for')",0.042553191
"('re', 'going')",0.028169014
"('not', 'come')",0.009302326
"('hoping', 'to')",0.333333333
"('socialize', 'and')",0.5
"('enjoy', 'each')",0.039215686
"('serve', 'coffee')",0.075
"('much', 'so')",0.03125
"('price', 'and')",0.083333333
"('probably', 'a')",0.06122449
"('every', 'corner')",0.044117647
"('this', 'past')",0.005167959
"('their', 'delicious')",0.015544041
"('delicious', 'looking')",0.011363636
"('were', 'definitely')",0.01754386
"('drink', 'that')",0.047169811
"('minute', 'wait')",0.222222222
"('person', 'and')",0.166666667
"('is', 'basically')",0.002242152
"('half', 'a')",0.071428571
"('in', 'half')",0.001507159
"('sweetness', 'of')",0.166666667
"('fried', 'chicken')",2
"('m', 'hoping')",0.022421525
"('serve', 'other')",0.05
"('respect', 'their')",0.5
"('the', 'mural')",0.000537924
"('my', 'biggest')",0.00310559
"('really', 'not')",0.011538462
"('way', 'the')",0.042253521
"('for', 'larger')",0.002314815
"('would', 'think')",0.019354839
"('think', 'its')",0.021978022
"('I', 'watched')",0.001143729
"('and', 'either')",0.000689893
"('While', 'this')",0.025641026
"('it', 'might')",0.00154321
"('brunch', 'with')",0.222222222
"('to', 'become')",0.001092896
"('be', 'there')",0.01529052
"('cake', 'was')",0.111111111
"('felt', 'it')",0.083333333
"('all', 'very')",0.018181818
"('is', 'quaint')",0.001494768
"('a', 'brunch')",0.000864304
"('brunch', 'spot')",0.222222222
"('a', 'chicken')",0.001728608
"('turned', 'out')",0.4
"('the', 'limited')",0.001344809
"('my', 'free')",0.00310559
"('with', 'matcha')",0.003115265
"('inside', 'that')",0.066666667
"('that', 'still')",0.002805049
"('talking', 'and')",0.142857143
"('Limited', 'food')",0.08
"('menu', 'but')",0.073529412
"('and', 'efficient')",0.000689893
"('camped', 'out')",3
"('on', 'with')",0.003752345
"('and', 'help')",0.00103484
"('of', 'other')",0.005930319
"('so', 'get')",0.004056795
"('get', 'here')",0.016528926
"('s', 'fine')",0.004724409
"('meant', 'to')",1
"('But', 'when')",0.004731861
"('here', 'it')",0.005102041
"('a', 'hipster')",0.003025065
"('they', 'left')",0.002631579
"('could', 'tell')",0.049382716
"('nice', 'touch')",0.016806723
"('Really', 'cute')",0.011538462
"('hipster', 'atmosphere')",0.117647059
"('night', 'on')",0.096774194
"('Saturday', 'and')",0.133333333
"('be', 'aware')",0.012232416
"('are', 'probably')",0.003976143
"('college', 'students')",0.5
"('and', 'chicken')",0.000689893
"('were', 'excellent')",0.00877193
"('paired', 'with')",0.666666667
"('wifi', 'so')",0.025974026
"('from', 'going')",0.006666667
"('and', 'trendy')",0.000689893
"('the', 'point')",0.001613771
"('of', 'place')",0.006671609
"('Although', 'I')",0.357142857
"('design', 'and')",0.235294118
"('disappointed', 'with')",0.096774194
"('price', 'I')",0.083333333
"('the', 'portions')",0.000537924
"('portions', 'were')",1
"('my', 'meal')",0.00310559
"('t', 'particularly')",0.006276151
"('have', 'wifi')",0.003656307
"('to', 'allow')",0.001092896
"('place', 'makes')",0.005025126
"('to', 'settle')",0.001092896
"('point', 'they')",0.058823529
"('most', 'beautiful')",0.028571429
"('a', 'pair')",0.000864304
"('pair', 'of')",0.666666667
"('you', 'enjoy')",0.005610098
"('a', 'game')",0.000864304
"('of', 'chess')",0.00148258
"('basically', 'a')",0.8
"('a', 'mint')",0.000864304
"('wrong', 'there')",0.095238095
"('sure', 'it')",0.083333333
"('vibe', 'that')",0.071428571
"('roasted', 'beans')",0.333333333
"('than', 'your')",0.034482759
"('espresso', 'shot')",0.0390625
"('aware', 'that')",0.333333333
"('have', 'done')",0.009140768
"('small', 'menu')",0.017391304
"('without', 'wifi')",0.055555556
"('thing', 'to')",0.058823529
"('a', 'board')",0.000864304
"('board', 'game')",0.285714286
"('a', 'blast')",0.000864304
"('who', 'works')",0.038961039
"('a', 'lunch')",0.000864304
"('lunch', 'break')",0.083333333
"('it', 'themselves')",0.00154321
"('desire', 'to')",0.4
"('be', 'excellent')",0.006116208
"('new', 'things')",0.029126214
"('things', 'and')",0.063829787
"('cake', 'I')",0.111111111
"('tastes', 'great')",0.076923077
"('surprised', 'by')",0.454545455
"('typical', 'Austin')",0.214285714
"('of', 'wifi')",0.00148258
"('the', 'aesthetics')",0.000537924
"('the', 'picture')",0.000537924
"('It', 'didn')",0.00308642
"('good', 'either')",0.004319654
"('and', 'expensive')",0.00103484
"('expensive', 'coffee')",0.222222222
"('your', 'food')",0.012048193
"('is', 'ready')",0.001494768
"('The', 'matcha')",0.000806885
"('The', 'kind')",0.000537924
"('tell', 'the')",0.088235294
"('Review', 'The')",0.033898305
"('fun', 'and')",0.071428571
"('and', 'such')",0.001724733
"('like', 'eating')",0.006269592
"('with', 'drinks')",0.003115265
"('a', 'somewhat')",0.000864304
"('limited', 'menu')",0.08
"('t', 'good')",0.0041841
"('walked', 'around')",0.083333333
"('everything', 'before')",0.036363636
"('take', 'on')",0.055555556
"('hangout', 'in')",0.222222222
"('Latte', 'is')",0.008097166
"('very', 'impressed')",0.016722408
"('not', 'mention')",0.004651163
"('helpful', 'with')",0.068965517
"('The', 'cafe')",0.001613771
"('they', 'actually')",0.001315789
"('a', 'LOT')",0.000432152
"('but', 'never')",0.001577287
"('felt', 'bad')",0.041666667
"('A', 'place')",0.000432152
"('coffee', 'had')",0.000715308
"('is', 'laid')",0.000747384
"('flat', 'white')",0.6
"('but', 'pretty')",0.001577287
"('Houndstooth', 'Coffee')",0.183333333
"('stars', 'since')",0.015384615
"('the', 'caf')",0.000268962
"('However', 'the')",0.028571429
"('the', 'honey')",0.001882733
"('different', 'drink')",0.024390244
"('not', 'many')",0.009302326
"('many', 'to')",0.035087719
"('meet', 'a')",0.357142857
"('a', 'group')",0.000432152
"('after', 'reading')",0.026315789
"('do', 'serve')",0.007936508
"('s', 'chai')",0.001574803
"('looked', 'at')",0.2
"('coffee', 'cup')",0.001430615
"('cup', 'size')",0.009009009
"('size', 'was')",0.1
"('than', 'what')",0.017241379
"('yet', 'the')",0.071428571
"('least', 'a')",0.157894737
"('a', 'dollar')",0.000864304
"('but', 'is')",0.006309148
"('THAT', 'good')",0.001402525
"('point', 'that')",0.029411765
"('left', 'me')",0.074074074
"('only', 'was')",0.006993007
"('asking', 'if')",0.5
"('they', 'couldn')",0.001315789
"('would', 'ask')",0.006451613
"('put', 'my')",0.083333333
"('cold', 'coffee')",0.016129032
"('idea', 'to')",0.083333333
"('a', 'mini')",0.000864304
"('to', 'bake')",0.000546448
"('was', 'cold')",0.003141361
"('easily', 'be')",0.125
"('high', 'prices')",0.060606061
"('your', 'customers')",0.006024096
"('customers', 'to')",0.04
"('Will', 'I')",0.006493506
"('off', 'by')",0.014705882
"('the', 'attitude')",0.000268962
"('attitude', 'and')",0.4
"('use', 'their')",0.035714286
"('the', 'guys')",0.000268962
"('guys', 'are')",0.125
"('with', 'nice')",0.003115265
"('pretty', 'small')",0.028985507
"('limited', 'seating')",0.12
"('Music', 'is')",0.022988506
"('Hard', 'to')",0.111111111
"('to', 'concentrate')",0.000546448
"('with', 'so')",0.004672897
"('only', 'place')",0.034965035
"('to', 'drop')",0.001092896
"('drop', 'by')",0.333333333
"('was', 'crowded')",0.00104712
"('indoor', 'seating')",0.333333333
"('the', 'small')",0.001344809
"('or', 'tea')",0.007843137
"('a', 'mug')",0.001296456
"('state', 'of')",1
"('So', 'the')",0.004056795
"('little', 'and')",0.006024096
"('seat', 'inside')",0.071428571
"('with', 'chai')",0.001557632
"('Austin', 'Coffeshop')",0.003968254
"('Coffeshop', 'Bucket')",0.5
"('Bucket', 'List')",0.5
"('only', 'imagine')",0.006993007
"('half', 'the')",0.25
"('the', 'fun')",0.000268962
"('fun', 'is')",0.035714286
"('the', 'the')",0.000806885
"('him', 'to')",0.083333333
"('bar', 'was')",0.025641026
"('crowded', 'on')",0.058823529
"('we', 'stood')",0.007722008
"('the', 'show')",0.000268962
"('The', 'crowd')",0.000268962
"('crowd', 'here')",0.090909091
"('eclectic', 'mix')",0.125
"('a', 'hodgepodge')",0.000432152
"('of', 'regulars')",0.00074129
"('and', 'hopefully')",0.000344947
"('of', 'one')",0.00074129
"('from', 'Leila')",0.003333333
"('Leila', 'R')",1
"('The', 'wait')",0.000268962
"('time', 'was')",0.014084507
"('making', 'coffee')",0.033333333
"('was', 'busy')",0.003141361
"('busy', 'we')",0.027777778
"('were', 'in')",0.026315789
"('there', 'about')",0.002673797
"('minutes', 'and')",0.076923077
"('line', 'was')",0.025641026
"('was', 'never')",0.00104712
"('My', 'one')",0.004658385
"('oz', 'mocha')",0.142857143
"('hundreds', 'of')",2
"('lined', 'up')",1
"('quality', 'was')",0.037735849
"('that', 'price')",0.002805049
"('fast', 'and')",0.133333333
"('to', 'match')",0.000546448
"('only', 'been')",0.048951049
"('they', 'definitely')",0.002631579
"('take', 'their')",0.037037037
"('something', 'similar')",0.030769231
"('bitter', 'taste')",0.153846154
"('taste', 'that')",0.029850746
"('from', 'visiting')",0.003333333
"('the', 'rich')",0.000268962
"('rich', 'coffee')",0.071428571
"('taste', 'and')",0.059701493
"('she', 'had')",0.043478261
"('drink', 'in')",0.028301887
"('nice', 'bathrooms')",0.004201681
"('Limited', 'menu')",0.04
"('find', 'seating')",0.044117647
"('seating', 'during')",0.006329114
"('the', 'girl')",0.001075847
"('girl', 'who')",0.428571429
"('who', 'helped')",0.012987013
"('helped', 'me')",0.333333333
"('told', 'her')",0.111111111
"('her', 'I')",0.054054054
"('had', 'coffee')",0.002770083
"('family', 'members')",0.029411765
"('and', 'needed')",0.000344947
"('She', 'took')",0.02173913
"('took', 'her')",0.03125
"('her', 'time')",0.054054054
"('to', 'explain')",0.001092896
"('even', 'asked')",0.015873016
"('asked', 'a')",0.066666667
"('co', 'worker')",0.25
"('worker', 'for')",0.333333333
"('this', 'experience')",0.00129199
"('definitely', 'bring')",0.006410256
"('When', 'a')",0.005882353
"('place', 'doesn')",0.005025126
"('Because', 'I')",0.014814815
"('m', 'trying')",0.004484305
"('while', 'still')",0.025641026
"('For', 'some')",0.001157407
"('the', 'outlets')",0.000268962
"('considering', 'there')",0.166666667
"('table', 'for')",0.052631579
"('seating', 'at')",0.006329114
"('Taco', 'Deli')",0.344827586
"('coffee', 'isn')",0.002145923
"('only', 'need')",0.013986014
"('always', 'come')",0.015748031
"('after', 'we')",0.026315789
"('our', 'meal')",0.011764706
"('meal', 'at')",0.090909091
"('not', 'exactly')",0.004651163
"('it', 'says')",0.000771605
"('have', 'big')",0.001828154
"('just', 'stick')",0.007042254
"('ordering', 'their')",0.08
"('and', 'environment')",0.000689893
"('chit', 'chat')",1
"('chat', 'or')",0.05
"('much', 'any')",0.010416667
"('baristas', 'know')",0.037974684
"('it', 'either')",0.000771605
"('specials', 'they')",0.166666667
"('you', 'as')",0.001402525
"('a', 'rainy')",0.000864304
"('front', 'and')",0.111111111
"('was', 'satisfying')",0.00104712
"('super', 'packed')",0.009009009
"('it', 'really')",0.002314815
"('wall', 'of')",0.2
"('the', 'actual')",0.001344809
"('be', 'up')",0.006116208
"('day', 'on')",0.02173913
"('on', 'Thursday')",0.001876173
"('outdoor', 'patio')",0.171428571
"('a', 'bar')",0.002160761
"('bar', 'to')",0.051282051
"('to', 'stand')",0.002185792
"('line', 'and')",0.102564103
"('t', 'overly')",0.00209205
"('a', 'dry')",0.000432152
"('the', 'tongue')",0.000268962
"('ice', 'in')",0.064516129
"('during', 'an')",0.025641026
"('trendy', 'and')",0.6
"('and', 'cool')",0.002069679
"('we', 'felt')",0.003861004
"('for', 'over')",0.001157407
"('work', 'with')",0.012121212
"('huge', 'plus')",0.068965517
"('my', 'book')",0.004658385
"('with', 'ample')",0.00623053
"('seating', 'both')",0.006329114
"('heading', 'back')",0.333333333
"('service', 'were')",0.007874016
"('good', 'cappuccino')",0.002159827
"('s', 'tiny')",0.001574803
"('tables', 'out')",0.0125
"('wet', 'and')",1
"('we', 'ended')",0.003861004
"('our', 'coffees')",0.023529412
"('coffees', 'to')",0.083333333
"('them', 'back')",0.035714286
"('just', 'what')",0.003521127
"('glad', 'we')",0.090909091
"('cafe', 'was')",0.019417476
"('was', 'clean')",0.004188482
"('visiting', 'Austin')",0.357142857
"('the', 'early')",0.000537924
"('the', 'busy')",0.000537924
"('busy', 'parking')",0.027777778
"('it', 'seemed')",0.00154321
"('watched', 'her')",0.5
"('waited', 'at')",0.166666667
"('kindly', 'asked')",0.5
"('asked', 'me')",0.133333333
"('could', 'get')",0.049382716
"('eyes', 'at')",0.142857143
"('at', 'him')",0.003546099
"('looked', 'up')",0.066666667
"('up', 'from')",0.005102041
"('from', 'his')",0.003333333
"('m', 'sorry')",0.013452915
"('would', 'you')",0.006451613
"('answered', 'that')",0.2
"('t', 'going')",0.00209205
"('right', 'fit')",0.012048193
"('my', 'regular')",0.00310559
"('Starbucks', 'was')",0.016949153
"('was', 'running')",0.00104712
"('running', 'late')",0.125
"('asked', 'her')",0.133333333
"('flavored', 'syrups')",0.090909091
"('paid', 'for')",0.25
"('so', 'pretty')",0.002028398
"('when', 'she')",0.023529412
"('a', 'laugh')",0.000432152
"('Its', 'not')",0.029850746
"('the', 'dude')",0.000268962
"('a', 'd')",0.000432152
"('me', 'today')",0.003703704
"('had', 'had')",0.002770083
"('will', 'say')",0.019480519
"('as', 'she')",0.005813953
"('refused', 'to')",1
"('whipped', 'up')",0.5
"('be', 'for')",0.009174312
"('get', 'crowded')",0.016528926
"('tasted', 'good')",0.09375
"('I', 'checked')",0.000381243
"('completely', 'honest')",0.1
"('understand', 'all')",0.111111111
"('small', 'cup')",0.026086957
"('a', 'much')",0.000864304
"('much', 'cheaper')",0.010416667
"('afraid', 'to')",1
"('Sometimes', 'the')",0.074074074
"('is', 'full')",0.006726457
"('better', 'service')",0.014925373
"('places', 'where')",0.013333333
"('even', 'acknowledge')",0.007936508
"('acknowledge', 'you')",0.666666667
"('That', 'is')",0.002805049
"('not', 'this')",0.002325581
"('re', 'getting')",0.014084507
"('different', 'options')",0.024390244
"('options', 'available')",0.018181818
"('and', 'gave')",0.001724733
"('play', 'it')",0.1
"('but', 'my')",0.004731861
"('the', 'restaurant')",0.000537924
"('coffee', 'next')",0.000715308
"('a', 'cheap')",0.000432152
"('m', 'paying')",0.004484305
"('upwards', 'of')",1
"('better', 'be')",0.014925373
"('I', 'pull')",0.000381243
"('my', 'wallet')",0.007763975
"('about', 'every')",0.004716981
"('over', 'my')",0.02173913
"('it', 'every')",0.000771605
"('single', 'time')",0.090909091
"('who', 'has')",0.025974026
"('order', 'at')",0.022988506
"('Chances', 'are')",1
"('are', 'going')",0.003976143
"('would', 'highly')",0.012903226
"('enjoyed', 'their')",0.044444444
"('throughout', 'the')",2
"('note', 'that')",0.375
"('visits', 'have')",2
"('later', 'in')",0.071428571
"('that', 'while')",0.001402525
"('while', 'the')",0.025641026
"('over', 'priced')",0.010869565
"('At', 'least')",0.007092199
"('L', 'A')",0.142857143
"('here', 'based')",0.00255102
"('My', 'experience')",0.001552795
"('and', 'talked')",0.000689893
"('about', 'all')",0.004716981
"('we', 'wanted')",0.011583012
"('a', 'fast')",0.000432152
"('we', 'would')",0.007722008
"('t', 'looking')",0.00209205
"('enjoy', 'our')",0.019607843
"('enjoying', 'a')",0.222222222
"('and', 'reading')",0.000689893
"('on', 'another')",0.001876173
"('it', 'lives')",0.000771605
"('my', 'espresso')",0.001552795
"('espresso', 'was')",0.046875
"('the', 'creamy')",0.000268962
"('place', 'seems')",0.001675042
"('cool', 'vibe')",0.056338028
"('really', 'small')",0.007692308
"('since', 'that')",0.020833333
"('came', 'for')",0.014705882
"('not', 'my')",0.004651163
"('my', 'kind')",0.00310559
"('staff', 'has')",0.006369427
"('with', 'latte')",0.001557632
"('limited', 'space')",0.12
"('quick', 'drink')",0.05
"('drink', 'or')",0.009433962
"('or', 'for')",0.007843137
"('has', 'become')",0.014388489
"('a', 'weekend')",0.000432152
"('weekend', 'routine')",0.125
"('served', 'a')",0.071428571
"('is', 'around')",0.000747384
"('Would', 'not')",0.019354839
"('not', 'return')",0.002325581
"('I', 'ask')",0.001143729
"('would', 'get')",0.025806452
"('find', 'that')",0.029411765
"('it', 'at')",0.003858025
"('but', 'some')",0.003154574
"('always', 'seems')",0.007874016
"('thing', 'if')",0.019607843
"('place', 'never')",0.001675042
"('heart', 'in')",0.083333333
"('the', 'serving')",0.000268962
"('serving', 'size')",0.142857143
"('for', 'caffeine')",0.002314815
"('hours', 'here')",0.033333333
"('watching', 'and')",0.111111111
"('done', 'on')",0.029850746
"('asked', 'how')",0.066666667
"('coffee', 'cups')",0.000715308
"('cups', 'were')",0.05
"('pretty', 'standard')",0.007246377
"('much', 'on')",0.03125
"('actual', 'coffee')",0.375
"('and', 'like')",0.000344947
"('like', 'people')",0.006269592
"('and', 'music')",0.001724733
"('be', 'said')",0.003058104
"('the', 'distinction')",0.000268962
"('distinction', 'of')",1
"('definitely', 'is')",0.006410256
"('best', 'thing')",0.010810811
"('me', 'over')",0.007407407
"('brewed', 'coffee')",0.230769231
"('The', 'lighting')",0.000537924
"('AND', 'it')",0.000344947
"('me', 'at')",0.003703704
"('say', 'for')",0.016393443
"('a', 'town')",0.000432152
"('to', 'date')",0.001092896
"('truly', 'the')",0.125
"('coffee', 'joints')",0.001430615
"('was', 'smooth')",0.005235602
"('also', 'sold')",0.004739336
"('sold', 'a')",0.090909091
"('were', 'extremely')",0.004385965
"('my', 'non')",0.001552795
"('a', 'line')",0.003889369
"('were', 'always')",0.00877193
"('be', 'super')",0.003058104
"('be', 'plenty')",0.003058104
"('street', 'parking')",0.481481481
"('coffees', 'from')",0.041666667
"('filled', 'up')",0.166666667
"('ll', 'just')",0.01980198
"('just', 'say')",0.007042254
"('that', 'both')",0.001402525
"('both', 'drinks')",0.010526316
"('and', 'right')",0.000689893
"('and', 'since')",0.000344947
"('we', 'should')",0.007722008
"('should', 've')",0.028571429
"('ve', 'gotten')",0.009615385
"('gotten', 'a')",0.125
"('sat', 'outside')",0.142857143
"('You', 'could')",0.001402525
"('I', 'normally')",0.000762486
"('I', 'generally')",0.000381243
"('let', 'them')",0.09375
"('cappuccino', 'there')",0.020833333
"('no', 'coffee')",0.015748031
"('bit', 'overwhelmed')",0.014285714
"('me', 'so')",0.007407407
"('just', 'went')",0.007042254
"('people', 'had')",0.00729927
"('s', 'Day')",0.001574803
"('the', 'register')",0.002689618
"('register', 'was')",0.666666667
"('and', 'put')",0.000344947
"('design', 'in')",0.058823529
"('That', 'sounds')",0.002805049
"('on', 'offer')",0.003752345
"('gone', 'into')",0.076923077
"('their', 'selection')",0.007772021
"('was', 'cool')",0.006282723
"('is', 'tight')",0.001494768
"('call', 'a')",0.111111111
"('it', 'very')",0.00154321
"('large', 'enough')",0.033333333
"('it', 'must')",0.00154321
"('the', 'main')",0.001075847
"('their', 'main')",0.005181347
"('coffee', 'this')",0.002145923
"('are', 'good')",0.009940358
"('three', 'stars')",0.166666667
"('Like', 'a')",0.012539185
"('espresso', 'just')",0.0078125
"('just', 'tastes')",0.007042254
"('disappointed', 'me')",0.032258065
"('consistent', 'with')",0.142857143
"('order', 'or')",0.011494253
"('them', 'about')",0.011904762
"('bit', 'overpriced')",0.042857143
"('of', 'foot')",0.00148258
"('for', 'purchase')",0.003472222
"('was', 'being')",0.00104712
"('through', 'a')",0.19047619
"('balance', 'of')",0.75
"('Besides', 'that')",0.166666667
"('order', 'again')",0.011494253
"('had', 'at')",0.005540166
"('because', 'my')",0.007407407
"('town', 'I')",0.053571429
"('order', 'my')",0.022988506
"('done', 'and')",0.149253731
"('Starbuck', 's')",0.5
"('except', 'for')",0.1
"('to', 'finally')",0.002185792
"('than', 'milk')",0.00862069
"('understand', 'why')",0.222222222
"('m', 'okay')",0.004484305
"('okay', 'with')",0.105263158
"('I', 'rarely')",0.001524971
"('an', 'idea')",0.009174312
"('explain', 'what')",0.2
"('satisfy', 'the')",0.5
"('by', 'no')",0.011428571
"('no', 'means')",0.015748031
"('recommend', 'grabbing')",0.028985507
"('than', 'once')",0.00862069
"('banana', 'chocolate')",0.055555556
"('and', 'chai')",0.000689893
"('go', 'on')",0.014851485
"('enough', 'so')",0.018867925
"('trouble', 'parking')",0.5
"('than', 'worth')",0.00862069
"('espresso', 'machines')",0.0078125
"('that', 'll')",0.001402525
"('to', 'quit')",0.000546448
"('coffee', 'when')",0.001430615
"('will', 'admit')",0.006493506
"('are', 'pricey')",0.001988072
"('out', 'my')",0.007042254
"('say', 'you')",0.032786885
"('of', 'getting')",0.003706449
"('head', 'to')",0.166666667
"('to', 'head')",0.000546448
"('yelp', 'com')",0.1
